TimeOfStop, SubAgency, Description, State, VehicleType, Year, Make, Color, ViolationType, Article, ContributedToAccident, Race, Gender, DriverCity, DriverState, DLState, ArrestType
23:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, AZ, 02 - Automobile, 2014, TOYT, BLUE, Citation, Transportation Article, No, OTHER, M, WINDSOR LOCKS, CT, CT, A - Marked Patrol
23:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, AZ, 02 - Automobile, 2014, TOYT, BLUE, Citation, Transportation Article, No, OTHER, M, WINDSOR LOCKS, CT, CT, A - Marked Patrol
23:00:00, 3rd district Silver Spring, PLATE VIOLATION, AZ, 02 - Automobile, 2014, TOYT, BLUE, Citation, Transportation Article, No, OTHER, M, WINDSOR LOCKS, CT, CT, A - Marked Patrol
1:00:00, 1st district Rockville, MINOR INFRACTION, MD, 02 - Automobile, 2006, NISS, GRAY, Citation, Transportation Article, No, WHITE, M, LAUREL, MD, MD, A - Marked Patrol
1:00:00, 4th district Wheaton, SPEEDING, DC, 02 - Automobile, 2013, TOYOTA, GRAY, Citation, Transportation Article, Yes, OTHER, M, WASHINGTON, DC, DC, A - Marked Patrol
1:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, DC, 02 - Automobile, 2013, TOYOTA, GRAY, Citation, Transportation Article, No, OTHER, M, WASHINGTON, DC, DC, A - Marked Patrol
13:00:00, 1st district Rockville, SPEEDING, MD, 02 - Automobile, 2001, TOYT, SILVER, Warning, Transportation Article, No, ASIAN, M, GAITHERSBURG, MD, MD, G - Marked Moving Radar (Stationary)
1:00:00, 4th district Wheaton, RECKLESS DRIVING, DC, 02 - Automobile, 2013, TOYOTA, GRAY, Citation, Transportation Article, No, OTHER, M, WASHINGTON, DC, DC, A - Marked Patrol
1:00:00, 4th district Wheaton, RECKLESS DRIVING, DC, 02 - Automobile, 2013, TOYOTA, GRAY, Citation, Transportation Article, No, OTHER, M, WASHINGTON, DC, DC, A - Marked Patrol
1:00:00, 4th district Wheaton, ACCIDENT RELATED, DC, 02 - Automobile, 2013, TOYOTA, GRAY, Citation, Transportation Article, No, OTHER, M, WASHINGTON, DC, DC, A - Marked Patrol
1:00:00, 4th district Wheaton, ACCIDENT RELATED, DC, 02 - Automobile, 2013, TOYOTA, GRAY, Citation, Transportation Article, No, OTHER, M, WASHINGTON, DC, DC, A - Marked Patrol
1:00:00, 4th district Wheaton, ACCIDENT RELATED, DC, 02 - Automobile, 2013, TOYOTA, GRAY, Citation, Transportation Article, No, OTHER, M, WASHINGTON, DC, DC, A - Marked Patrol
1:00:00, 4th district Wheaton, RECKLESS DRIVING, DC, 02 - Automobile, 2013, TOYOTA, GRAY, Citation, Transportation Article, Yes, OTHER, M, WASHINGTON, DC, DC, A - Marked Patrol
23:00:00, 2nd district Bethesda, RECKLESS DRIVING, MD, 02 - Automobile, 2013, HYUNDAI, SILVER, Citation, Transportation Article, No, BLACK, M, MONTGOMERY VILLAGE, MD, MD, A - Marked Patrol
23:00:00, 2nd district Bethesda, RECKLESS DRIVING, MD, 02 - Automobile, 2013, HYUNDAI, SILVER, Citation, Transportation Article, No, BLACK, M, MONTGOMERY VILLAGE, MD, MD, A - Marked Patrol
23:00:00, 2nd district Bethesda, IMPAIRED BY DRUGS OR ALCOHOL, MD, 02 - Automobile, 2013, HYUNDAI, SILVER, Citation, Transportation Article, No, BLACK, M, MONTGOMERY VILLAGE, MD, MD, A - Marked Patrol
23:00:00, 2nd district Bethesda, IMPAIRED BY DRUGS OR ALCOHOL, MD, 02 - Automobile, 2013, HYUNDAI, SILVER, Citation, Transportation Article, No, BLACK, M, MONTGOMERY VILLAGE, MD, MD, A - Marked Patrol
23:00:00, 2nd district Bethesda, IMPAIRED BY DRUGS OR ALCOHOL, MD, 02 - Automobile, 2013, HYUNDAI, SILVER, Citation, Transportation Article, No, BLACK, M, MONTGOMERY VILLAGE, MD, MD, A - Marked Patrol
23:00:00, 6th district Gaithersburg / Montgomery Village, PHONE RELATED, MD, 02 - Automobile, 2008, DODG, RED, Citation, Transportation Article, No, WHITE, F, MONTGOMERY VILLAGE, MD, MD, A - Marked Patrol
22:00:00, 2nd district Bethesda, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2014, ACURA, SILVER, Citation, Transportation Article, No, WHITE, M, ROCKVILLE, MD, MD, A - Marked Patrol
1:00:00, 6th district Gaithersburg / Montgomery Village, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2001, ACURA, BLACK, Citation, Transportation Article, No, BLACK, M, ROCKVILLE, MD, MD, A - Marked Patrol
22:00:00, 2nd district Bethesda, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2014, ACURA, SILVER, Citation, Transportation Article, No, WHITE, M, ROCKVILLE, MD, MD, A - Marked Patrol
22:00:00, 2nd district Bethesda, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2014, ACURA, SILVER, Citation, Transportation Article, No, WHITE, M, ROCKVILLE, MD, MD, A - Marked Patrol
22:00:00, 2nd district Bethesda, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2014, ACURA, SILVER, Citation, Transportation Article, No, WHITE, M, ROCKVILLE, MD, MD, A - Marked Patrol
22:00:00, 2nd district Bethesda, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2014, ACURA, SILVER, Citation, Transportation Article, No, WHITE, M, ROCKVILLE, MD, MD, A - Marked Patrol
2:00:00, 1st district Rockville, RECKLESS DRIVING, MD, 02 - Automobile, 2012, ACURA, BLACK, Citation, Transportation Article, No, BLACK, M, MONTGOMERY VILLAGE, MD, MD, A - Marked Patrol
2:00:00, 1st district Rockville, VEHICLE OR EQUIPMENT VIOLATION, MD, 02 - Automobile, 2012, ACURA, BLACK, Citation, Transportation Article, No, BLACK, M, MONTGOMERY VILLAGE, MD, MD, A - Marked Patrol
2:00:00, 1st district Rockville, IMPAIRED BY DRUGS OR ALCOHOL, MD, 02 - Automobile, 2012, ACURA, BLACK, Citation, Transportation Article, No, BLACK, M, MONTGOMERY VILLAGE, MD, MD, A - Marked Patrol
13:00:00, 5th district Germantown, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1999, HONDA, WHITE, Citation, Transportation Article, No, HISPANIC, F, GERMANTOWN, MD, MD, A - Marked Patrol
2:00:00, 1st district Rockville, IMPAIRED BY DRUGS OR ALCOHOL, MD, 02 - Automobile, 2012, ACURA, BLACK, Citation, Transportation Article, No, BLACK, M, MONTGOMERY VILLAGE, MD, MD, A - Marked Patrol
13:00:00, 5th district Germantown, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1999, HONDA, WHITE, Citation, Transportation Article, No, HISPANIC, F, GERMANTOWN, MD, MD, A - Marked Patrol
2:00:00, 1st district Rockville, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2012, ACURA, BLACK, Citation, Transportation Article, No, BLACK, M, MONTGOMERY VILLAGE, MD, MD, A - Marked Patrol
13:00:00, 5th district Germantown, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1999, HONDA, WHITE, Citation, Transportation Article, No, HISPANIC, F, GERMANTOWN, MD, MD, A - Marked Patrol
13:00:00, 5th district Germantown, SPEEDING, MD, 02 - Automobile, 1999, HONDA, WHITE, Citation, Transportation Article, Yes, HISPANIC, F, GERMANTOWN, MD, MD, A - Marked Patrol
2:00:00, 6th district Gaithersburg / Montgomery Village, MINOR INFRACTION, MD, 02 - Automobile, 1999, BMW, SILVER, Citation, Transportation Article, No, BLACK, M, MONTGOEMRY VILLAGE, MD, MD, A - Marked Patrol
2:00:00, 6th district Gaithersburg / Montgomery Village, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1999, BMW, SILVER, Citation, Transportation Article, No, BLACK, M, MONTGOEMRY VILLAGE, MD, MD, A - Marked Patrol
2:00:00, 6th district Gaithersburg / Montgomery Village, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1999, BMW, SILVER, Citation, Transportation Article, No, BLACK, M, MONTGOEMRY VILLAGE, MD, MD, A - Marked Patrol
2:00:00, 6th district Gaithersburg / Montgomery Village, LEARNING DRIVER WITHOUT SUPERVISION, MD, 02 - Automobile, 1999, BMW, SILVER, Citation, Transportation Article, No, BLACK, M, MONTGOEMRY VILLAGE, MD, MD, A - Marked Patrol
2:00:00, 6th district Gaithersburg / Montgomery Village, PLATE VIOLATION, MD, 02 - Automobile, 1999, BMW, SILVER, Citation, Transportation Article, No, BLACK, M, MONTGOEMRY VILLAGE, MD, MD, A - Marked Patrol
2:00:00, 6th district Gaithersburg / Montgomery Village, PLATE VIOLATION, MD, 02 - Automobile, 1999, BMW, SILVER, Citation, Transportation Article, No, BLACK, M, MONTGOEMRY VILLAGE, MD, MD, A - Marked Patrol
2:00:00, 6th district Gaithersburg / Montgomery Village, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1999, BMW, SILVER, Citation, Transportation Article, No, BLACK, M, MONTGOEMRY VILLAGE, MD, MD, A - Marked Patrol
2:00:00, 6th district Gaithersburg / Montgomery Village, DRIVING UNINSURED VEHICLE, MD, 02 - Automobile, 1999, BMW, SILVER, Citation, Transportation Article, No, BLACK, M, MONTGOEMRY VILLAGE, MD, MD, A - Marked Patrol
7:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2000, CHRYSLER, BEIGE, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
0:00:00, Headquarters and Special Operations, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2003, FORD, GRAY, Citation, Transportation Article, No, HISPANIC, F, HYATTSVILLE, MD, MD, A - Marked Patrol
0:00:00, Headquarters and Special Operations, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2003, FORD, GRAY, Citation, Transportation Article, No, HISPANIC, F, HYATTSVILLE, MD, MD, A - Marked Patrol
0:00:00, Headquarters and Special Operations, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2003, FORD, GRAY, Citation, Transportation Article, No, HISPANIC, F, HYATTSVILLE, MD, MD, A - Marked Patrol
0:00:00, Headquarters and Special Operations, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2003, FORD, GRAY, Citation, Transportation Article, No, HISPANIC, F, HYATTSVILLE, MD, MD, A - Marked Patrol
2:00:00, Headquarters and Special Operations, RECKLESS DRIVING, MD, 02 - Automobile, 2011, HONDA, RED, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
12:00:00, 6th district Gaithersburg / Montgomery Village, SPEEDING, MD, 02 - Automobile, 2005, MAZDA, GRAY, Citation, Transportation Article, No, HISPANIC, M, MONTGOMERY VILLAGE, MD, MD, A - Marked Patrol
14:00:00, 2nd district Bethesda, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2013, TOYOTA, GRAY, Citation, Transportation Article, No, WHITE, M, THURMONT, MD, MD, A - Marked Patrol
21:00:00, 3rd district Silver Spring, LEARNING DRIVER WITHOUT SUPERVISION, MD, 02 - Automobile, 2002, VOLK, RED, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
13:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2004, NISS, BLACK, Citation, Transportation Article, No, BLACK, M, SILVER SPRING, MD, FL, A - Marked Patrol
21:00:00, 3rd district Silver Spring, LEARNING DRIVER WITHOUT SUPERVISION, MD, 02 - Automobile, 2002, VOLK, RED, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
22:00:00, 3rd district Silver Spring, DISOBEY TRAFFIC CONTROL, MD, 02 - Automobile, 1995, HONDA, WHITE, Citation, Transportation Article, No, HISPANIC, M, RIVERDALE, MD, MD, A - Marked Patrol
22:00:00, 3rd district Silver Spring, LEARNING DRIVER WITHOUT SUPERVISION, MD, 02 - Automobile, 1995, HONDA, WHITE, Citation, Transportation Article, No, HISPANIC, M, RIVERDALE, MD, MD, A - Marked Patrol
22:00:00, 3rd district Silver Spring, PHONE RELATED, MD, 02 - Automobile, 1995, HONDA, WHITE, Citation, Transportation Article, No, HISPANIC, M, RIVERDALE, MD, MD, A - Marked Patrol
22:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2010, TOYOTA, RED, Citation, Transportation Article, No, BLACK, M, HYATTSVILLE, MD, MD, A - Marked Patrol
22:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2010, TOYOTA, RED, Citation, Transportation Article, No, BLACK, M, HYATTSVILLE, MD, MD, A - Marked Patrol
22:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2010, TOYOTA, RED, Citation, Transportation Article, No, BLACK, M, HYATTSVILLE, MD, MD, A - Marked Patrol
22:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2010, TOYOTA, RED, Citation, Transportation Article, No, BLACK, M, HYATTSVILLE, MD, MD, A - Marked Patrol
22:00:00, 3rd district Silver Spring, PLATE VIOLATION, MD, 02 - Automobile, 2010, TOYOTA, RED, Citation, Transportation Article, No, BLACK, M, HYATTSVILLE, MD, MD, A - Marked Patrol
22:00:00, 1st district Rockville, MINOR INFRACTION, MD, 02 - Automobile, 2016, HYUNDAI, SILVER, Citation, Transportation Article, No, ASIAN, F, ROCKVILLE, MD, MD, A - Marked Patrol
5:00:00, 4th district Wheaton, MINOR INFRACTION, MD, 02 - Automobile, 1994, HONDA, SILVER, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
17:00:00, 4th district Wheaton, MINOR INFRACTION, MD, 02 - Automobile, 2008, NISS, BLACK, Citation, Transportation Article, No, BLACK, M, ADELPHI, MD, MD, A - Marked Patrol
5:00:00, 4th district Wheaton, MINOR INFRACTION, MD, 02 - Automobile, 1994, HONDA, SILVER, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
17:00:00, 4th district Wheaton, MINOR INFRACTION, MD, 02 - Automobile, 2008, NISS, BLACK, Citation, Transportation Article, No, BLACK, M, ADELPHI, MD, MD, A - Marked Patrol
5:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1994, HONDA, SILVER, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
17:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2008, NISS, BLACK, Citation, Transportation Article, No, BLACK, M, ADELPHI, MD, MD, A - Marked Patrol
5:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1994, HONDA, SILVER, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
17:00:00, 4th district Wheaton, MINOR INFRACTION, MD, 02 - Automobile, 2008, NISS, BLACK, Citation, Transportation Article, No, BLACK, M, ADELPHI, MD, MD, A - Marked Patrol
5:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1994, HONDA, SILVER, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
17:00:00, 4th district Wheaton, MINOR INFRACTION, MD, 02 - Automobile, 2008, NISS, BLACK, Citation, Transportation Article, No, BLACK, M, ADELPHI, MD, MD, A - Marked Patrol
5:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1994, HONDA, SILVER, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
22:00:00, 6th district Gaithersburg / Montgomery Village, RECKLESS DRIVING, MD, 02 - Automobile, 2007, TOYOTA, BLACK, Citation, Transportation Article, No, HISPANIC, M, MONTGOMERY VILLAGE, MD, MD, A - Marked Patrol
5:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1994, HONDA, SILVER, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
0:00:00, 6th district Gaithersburg / Montgomery Village, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2007, BMW, SILVER, Citation, Transportation Article, No, BLACK, M, DAMASCUS, MD, MD, A - Marked Patrol
5:00:00, 4th district Wheaton, DISOBEY TRAFFIC CONTROL, MD, 02 - Automobile, 1994, HONDA, SILVER, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
0:00:00, 6th district Gaithersburg / Montgomery Village, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2007, BMW, SILVER, Citation, Transportation Article, No, BLACK, M, DAMASCUS, MD, MD, A - Marked Patrol
0:00:00, 6th district Gaithersburg / Montgomery Village, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2007, BMW, SILVER, Citation, Transportation Article, No, BLACK, M, DAMASCUS, MD, MD, A - Marked Patrol
0:00:00, 6th district Gaithersburg / Montgomery Village, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2007, BMW, SILVER, Citation, Transportation Article, No, BLACK, M, DAMASCUS, MD, MD, A - Marked Patrol
13:00:00, 1st district Rockville, SPEEDING, MD, 05 - Light Duty Truck, 2011, FORD, BLACK, Warning, Transportation Article, No, WHITE, F, HAGERSTOWN, MD, MD, G - Marked Moving Radar (Stationary)
0:00:00, 6th district Gaithersburg / Montgomery Village, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2007, BMW, SILVER, Citation, Transportation Article, No, BLACK, M, DAMASCUS, MD, MD, A - Marked Patrol
0:00:00, 6th district Gaithersburg / Montgomery Village, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2007, BMW, SILVER, Citation, Transportation Article, No, BLACK, M, DAMASCUS, MD, MD, A - Marked Patrol
23:00:00, 1st district Rockville, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2014, LEXUS, BLACK, Citation, Transportation Article, No, BLACK, M, HYATTSVILLE, MD, OH, A - Marked Patrol
23:00:00, 1st district Rockville, DISOBEY TRAFFIC CONTROL, MD, 02 - Automobile, 2014, LEXUS, BLACK, Citation, Transportation Article, No, BLACK, M, HYATTSVILLE, MD, OH, A - Marked Patrol
0:00:00, 5th district Germantown, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2010, TOYOTA, BLACK, Citation, Transportation Article, No, BLACK, M, GERMANTOWN, MD, MD, A - Marked Patrol
0:00:00, 5th district Germantown, IMPAIRED BY DRUGS OR ALCOHOL, MD, 02 - Automobile, 2002, NISSAN, GOLD, Citation, Transportation Article, No, BLACK, M, GERMANTOWN, MD, MD, A - Marked Patrol
0:00:00, 5th district Germantown, IMPAIRED BY DRUGS OR ALCOHOL, MD, 02 - Automobile, 2002, NISSAN, GOLD, Citation, Transportation Article, No, BLACK, M, GERMANTOWN, MD, MD, A - Marked Patrol
1:00:00, 3rd district Silver Spring, RECKLESS DRIVING, MD, 02 - Automobile, 2002, HONDA, GRAY, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
1:00:00, 3rd district Silver Spring, DISOBEY TRAFFIC CONTROL, MD, 02 - Automobile, 2002, HONDA, GRAY, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
1:00:00, 3rd district Silver Spring, IMPAIRED BY DRUGS OR ALCOHOL, MD, 02 - Automobile, 2002, HONDA, GRAY, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
1:00:00, 3rd district Silver Spring, IMPAIRED BY DRUGS OR ALCOHOL, MD, 02 - Automobile, 2002, HONDA, GRAY, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
1:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2002, HONDA, GRAY, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
1:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2002, HONDA, GRAY, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
1:00:00, 3rd district Silver Spring, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2002, HONDA, GRAY, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
1:00:00, 3rd district Silver Spring, MINOR INFRACTION, MD, 02 - Automobile, 2002, HONDA, GRAY, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
1:00:00, 3rd district Silver Spring, IMPAIRED BY DRUGS OR ALCOHOL, MD, 02 - Automobile, 2002, HONDA, GRAY, Citation, Transportation Article, No, HISPANIC, M, SILVER SPRING, MD, MD, A - Marked Patrol
0:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2014, TOYOTA, RED, Citation, Transportation Article, No, WHITE, M, ROCKVILLE, MD, MD, A - Marked Patrol
0:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2014, TOYOTA, RED, Citation, Transportation Article, No, WHITE, M, ROCKVILLE, MD, MD, A - Marked Patrol
0:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2014, TOYOTA, RED, Citation, Transportation Article, No, WHITE, M, ROCKVILLE, MD, MD, A - Marked Patrol
0:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2014, TOYOTA, RED, Citation, Transportation Article, No, WHITE, M, ROCKVILLE, MD, MD, A - Marked Patrol
0:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 2014, TOYOTA, RED, Citation, Transportation Article, No, WHITE, M, ROCKVILLE, MD, MD, A - Marked Patrol
15:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1999, FORD, GREEN, Citation, Transportation Article, No, HISPANIC, M, ROCKVILLE, MD, MD, A - Marked Patrol
15:00:00, 4th district Wheaton, LICENSE OR REGISTRATION RELATED, MD, 02 - Automobile, 1999, FORD, GREEN, Citation, Transportation Article, No, HISPANIC, M, ROCKVILLE, MD, MD, A - Marked Patrol
15:00:00, 4th district Wheaton, SPEEDING, MD, 02 - Automobile, 1999, FORD, GREEN, Citation, Transportation Article, Yes, HISPANIC, M, ROCKVILLE, MD, MD, A - Marked Patrol
15:00:00, 4th district Wheaton, RECKLESS DRIVING, MD, 02 - Automobile, 1999, FORD, GREEN, Citation, Transportation Article, Yes, HISPANIC, M, ROCKVILLE, MD, MD, A - Marked Patrol
15:00:00, 4th district Wheaton, RECKLESS DRIVING, MD, 02 - Automobile, 1999, FORD, GREEN, Citation, Transportation Article, Yes, HISPANIC, M, ROCKVILLE, MD, MD, A - Marked Patrol
